,ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
1738,12482551,14769642,2021-09-29 13:26:44,1632922004030,0,1,9986989,14767565,4,0.01,77.241,-0.01,0.0,0.11,0.0,NZDJPY,[sl 77.241],
1739,12482552,14769639,2021-09-29 13:26:44,1632922004041,0,1,9986989,14766661,4,0.01,77.241,-0.01,0.0,0.07,0.0,NZDJPY,[sl 77.240],
1740,12482553,14769644,2021-09-29 13:26:44,1632922004219,0,1,9986989,14767567,4,0.01,77.244,-0.01,0.0,0.1,0.0,NZDJPY,[sl 77.242],
1741,12482589,14769688,2021-09-29 13:27:24,1632922044830,1,1,9986989,14767542,4,0.01,1.26833,-0.01,0.0,0.0,0.0,USDCAD,[sl 1.26833],
1742,12482590,14769687,2021-09-29 13:27:24,1632922044864,1,1,9986989,14766834,4,0.01,1.26833,-0.01,0.0,0.0,0.0,USDCAD,[sl 1.26833],
1743,12482592,14769694,2021-09-29 13:27:25,1632922045505,0,1,9986989,14767553,4,0.01,77.252,-0.01,0.0,0.06,0.0,NZDJPY,[sl 77.250],
1744,12482593,14769691,2021-09-29 13:27:25,1632922045509,0,1,9986989,14767533,4,0.01,77.252,-0.01,0.0,0.07,0.0,NZDJPY,[sl 77.250],
1745,12482594,14769692,2021-09-29 13:27:25,1632922045523,0,1,9986989,14767537,4,0.01,77.252,-0.01,0.0,0.07,0.0,NZDJPY,[sl 77.250],
1746,12482595,14769690,2021-09-29 13:27:25,1632922045551,0,1,9986989,14767509,4,0.01,77.253,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.251],
1747,12482596,14769693,2021-09-29 13:27:25,1632922045551,0,1,9986989,14767547,4,0.01,77.253,-0.01,0.0,0.06,0.0,NZDJPY,[sl 77.250],
1748,12482615,14769713,2021-09-29 13:27:46,1632922066227,1,1,9986989,14766967,4,0.01,1.26814,-0.01,0.0,0.0,0.0,USDCAD,[sl 1.26814],
1749,12482721,14769836,2021-09-29 13:29:28,1632922168998,1,1,9986989,14766645,4,0.01,1.26791,-0.01,0.0,0.0,0.0,USDCAD,[sl 1.26791],
1750,12482913,14770024,2021-09-29 13:31:08,1632922268831,0,1,234000,14766360,3,0.01,1.26773,-0.01,0.0,0.18,0.0,USDCAD,python Split,
1751,12483055,14770170,2021-09-29 13:31:57,1632922317479,1,1,0,14765742,1,0.02,1.26784,-0.03,0.0,-1.06,0.0,USDCAD,,
1752,12483914,14771086,2021-09-29 13:42:54,1632922974957,0,1,9986989,14766360,4,0.01,1.26803,-0.01,0.0,-0.02,0.0,USDCAD,[sl 1.26800],
1753,12484128,14771296,2021-09-29 13:45:00,1632923100594,1,0,9986989,14771296,3,0.04,1745.43,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1754,12484293,14771467,2021-09-29 13:46:18,1632923178884,0,1,234000,14757638,3,0.04,78.029,-0.01,0.0,-1.1,0.0,UKOIL.cash,python script cl,
1755,12488049,14775344,2021-09-29 14:16:22,1632924982391,0,1,234000,14771296,3,0.02,1742.62,-0.01,0.0,4.82,0.0,XAUUSD,python Split,
1756,12488050,14775345,2021-09-29 14:16:22,1632924982894,0,1,234000,14771296,3,0.02,1742.63,-0.01,0.0,4.8100000000000005,0.0,XAUUSD,python Split,
1757,12489113,14776387,2021-09-29 14:19:01,1632925141000,1,1,9986989,14623700,4,0.08,0.9172,-0.1,-0.11,-0.11,0.0,AUDCAD,[sl 0.91722],
1758,12494484,14781975,2021-09-29 14:57:22,1632927442932,1,0,9986989,14781975,3,0.02,77.197,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1759,12494487,14781979,2021-09-29 14:57:25,1632927445236,1,0,9986989,14781979,3,0.02,77.198,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1760,12494497,14781989,2021-09-29 14:57:30,1632927450279,1,0,9986989,14781989,3,0.02,77.198,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1761,12494499,14781991,2021-09-29 14:57:32,1632927452814,1,0,9986989,14781991,3,0.02,77.198,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1762,12494505,14781998,2021-09-29 14:57:35,1632927455415,1,0,9986989,14781998,3,0.02,77.199,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1763,12494513,14782006,2021-09-29 14:57:37,1632927457824,1,0,9986989,14782006,3,0.02,77.199,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1764,12494521,14782015,2021-09-29 14:57:41,1632927461940,1,0,9986989,14782015,3,0.02,77.191,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1765,12494530,14782024,2021-09-29 14:57:47,1632927467886,1,0,9986989,14782024,3,0.02,77.183,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1766,12494593,14782090,2021-09-29 14:58:25,1632927505460,0,1,234000,14781975,3,0.01,77.179,-0.01,0.0,0.14,0.0,NZDJPY,python Split,
1767,12494595,14782093,2021-09-29 14:58:26,1632927506587,0,1,234000,14781979,3,0.01,77.179,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1768,12494597,14782095,2021-09-29 14:58:27,1632927507443,0,1,234000,14781989,3,0.01,77.179,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1769,12494599,14782097,2021-09-29 14:58:28,1632927508302,0,1,234000,14781991,3,0.01,77.179,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1770,12494602,14782101,2021-09-29 14:58:29,1632927509004,0,1,234000,14781998,3,0.01,77.179,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1771,12494603,14782103,2021-09-29 14:58:30,1632927510008,0,1,234000,14782006,3,0.01,77.179,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1772,12494625,14782128,2021-09-29 14:58:48,1632927528479,0,1,234000,14782015,3,0.01,77.17,-0.01,0.0,0.16,0.0,NZDJPY,python Split,
1773,12494639,14782146,2021-09-29 14:59:00,1632927540351,0,1,234000,14782024,3,0.01,77.164,-0.01,0.0,0.15,0.0,NZDJPY,python Split,
1774,12494686,14782204,2021-09-29 14:59:29,1632927569168,0,1,9986989,14782024,4,0.01,77.173,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.173],
1775,12494815,14782341,2021-09-29 15:00:11,1632927611846,0,1,9986989,14782015,4,0.01,77.184,-0.01,0.0,0.05,0.0,NZDJPY,[sl 77.181],
1776,12495017,14782559,2021-09-29 15:01:34,1632927694501,0,1,9986989,14781979,4,0.01,77.187,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.187],
1777,12495019,14782558,2021-09-29 15:01:34,1632927694521,0,1,9986989,14781975,4,0.01,77.187,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.187],
1778,12495020,14782562,2021-09-29 15:01:34,1632927694525,0,1,9986989,14781998,4,0.01,77.187,-0.01,0.0,0.09,0.0,NZDJPY,[sl 77.187],
1779,12495021,14782561,2021-09-29 15:01:34,1632927694533,0,1,9986989,14781991,4,0.01,77.187,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.187],
1780,12495022,14782563,2021-09-29 15:01:34,1632927694536,0,1,9986989,14782006,4,0.01,77.187,-0.01,0.0,0.09,0.0,NZDJPY,[sl 77.187],
1781,12495023,14782560,2021-09-29 15:01:34,1632927694540,0,1,9986989,14781989,4,0.01,77.187,-0.01,0.0,0.08,0.0,NZDJPY,[sl 77.187],
1782,12498479,14786217,2021-09-29 15:21:04,1632928864876,1,0,9986989,14786217,3,0.02,77.229,-0.03,0.0,0.0,0.0,NZDJPY,Renf,
1783,12501415,14789324,2021-09-29 15:34:53,1632929693177,0,1,234000,14786217,3,0.01,77.166,-0.01,0.0,0.48,0.0,NZDJPY,python Split,
1784,12501424,14789333,2021-09-29 15:34:56,1632929696496,0,1,234000,14786217,3,0.01,77.173,-0.01,0.0,0.43,0.0,NZDJPY,python Split,
1785,12531681,14820020,2021-09-29 17:29:07,1632936547184,0,0,9986989,14820020,3,0.16,0.7197,-0.21,0.0,0.0,0.0,AUDUSD,Python AADI M15,
1786,12534331,14822731,2021-09-29 17:44:48,1632937488090,0,0,9986989,14822731,3,0.16,0.71868,-0.21,0.0,0.0,0.0,AUDUSD,Python AADI M15,
1787,12537235,14825776,2021-09-29 18:00:22,1632938422227,0,0,9986989,14825776,3,0.16,0.7187,-0.21,0.0,0.0,0.0,AUDUSD,Python AADI M15,
1788,12541053,14829811,2021-09-29 18:24:18,1632939858094,1,1,234000,14822731,3,0.08,0.71933,-0.1,0.0,4.48,0.0,AUDUSD,python Split,
1789,12541054,14829812,2021-09-29 18:24:18,1632939858417,1,1,234000,14825776,3,0.08,0.71933,-0.1,0.0,4.34,0.0,AUDUSD,python Split,
1790,12542575,14831276,2021-09-29 18:37:15,1632940635204,1,1,9986989,14825776,4,0.08,0.71869,-0.1,0.0,-0.07,0.0,AUDUSD,[sl 0.71870],
1791,12542972,14831672,2021-09-29 18:39:28,1632940768779,1,1,9986989,14822731,4,0.08,0.71866,-0.1,0.0,-0.14,0.0,AUDUSD,[sl 0.71868],
1792,12561764,14850850,2021-09-29 21:09:26,1632949766881,0,0,9986989,14850850,3,0.16,0.71812,-0.21,0.0,0.0,0.0,AUDUSD,Python AADI M15,
1793,12562861,14851963,2021-09-29 21:18:42,1632950322714,1,1,234000,14850850,3,0.08,0.71874,-0.1,0.0,4.28,0.0,AUDUSD,python Split,
1794,12564051,14853139,2021-09-29 21:32:14,1632951134248,1,0,9986989,14853139,3,0.04,77.009,-0.05,0.0,0.0,0.0,NZDJPY,Python AADI M3,
1795,12564315,14853412,2021-09-29 21:35:09,1632951309202,1,0,9986989,14853412,3,0.04,76.993,-0.05,0.0,0.0,0.0,NZDJPY,Python AADI M3,
1796,12564319,14853417,2021-09-29 21:35:11,1632951311787,1,0,9986989,14853417,3,0.04,0.68753,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
1797,12567152,14856371,2021-09-29 22:20:28,1632954028800,1,1,9986989,14850850,4,0.08,0.71812,-0.1,0.0,0.0,0.0,AUDUSD,[sl 0.71812],
1798,12567216,14856441,2021-09-29 22:21:42,1632954102455,0,1,234000,14853139,3,0.02,76.894,-0.03,0.0,1.77,0.0,NZDJPY,python Split,
1799,12567311,14856550,2021-09-29 22:23:10,1632954190957,0,1,234000,14853417,3,0.02,0.6865,-0.03,0.0,1.78,0.0,NZDUSD,python Split,
1800,12567312,14856551,2021-09-29 22:23:13,1632954193108,0,1,234000,14853417,3,0.02,0.6865,-0.03,0.0,1.78,0.0,NZDUSD,python Split,
1801,12567545,14856812,2021-09-29 22:28:31,1632954511532,0,1,234000,14853412,3,0.02,76.877,-0.03,0.0,1.79,0.0,NZDJPY,python Split,
1802,12567549,14856816,2021-09-29 22:28:34,1632954514251,0,1,234000,14853412,3,0.02,76.877,-0.03,0.0,1.79,0.0,NZDJPY,python Split,
1803,12572631,14863343,2021-09-30 00:29:55,1632961795532,0,1,9986989,14853139,4,0.02,76.975,-0.03,-0.06,0.52,0.0,NZDJPY,[sl 76.932],
1804,12574174,14865257,2021-09-30 01:25:12,1632965112145,1,0,9986989,14865257,3,0.04,1727.02,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1805,12574229,14865319,2021-09-30 01:27:45,1632965265459,1,0,9986989,14865319,3,0.04,1727.0,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1806,12574293,14865389,2021-09-30 01:30:30,1632965430888,1,0,9986989,14865389,3,0.04,1726.99,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1807,12576282,14867506,2021-09-30 02:44:36,1632969876674,1,0,9986989,14867506,3,0.04,1728.56,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1808,12576331,14867557,2021-09-30 02:47:22,1632970042647,1,0,9986989,14867557,3,0.04,1728.66,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1809,12576388,14867620,2021-09-30 02:50:15,1632970215980,1,0,9986989,14867620,3,0.04,1728.54,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1810,12576431,14867666,2021-09-30 02:53:04,1632970384079,1,0,9986989,14867666,3,0.04,1728.59,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1811,12576870,14868119,2021-09-30 03:01:38,1632970898085,1,0,9986989,14868119,3,0.04,1729.13,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1812,12577027,14868288,2021-09-30 03:04:35,1632971075907,1,0,9986989,14868288,3,0.04,1729.22,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1813,12577295,14868566,2021-09-30 03:10:25,1632971425254,1,0,9986989,14868566,3,0.04,1729.21,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1814,12577364,14868640,2021-09-30 03:13:09,1632971589811,1,0,9986989,14868640,3,0.04,1729.27,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1815,12579342,14870647,2021-09-30 03:55:26,1632974126883,0,1,234000,14865389,3,0.04,1730.51,-0.03,0.0,-12.13,0.0,XAUUSD,python script cl,
1816,12579345,14870649,2021-09-30 03:55:28,1632974128042,0,1,234000,14865257,3,0.04,1730.5,-0.03,0.0,-12.0,0.0,XAUUSD,python script cl,
1817,12579346,14870650,2021-09-30 03:55:28,1632974128261,0,1,234000,14865319,3,0.04,1730.49,-0.03,0.0,-12.03,0.0,XAUUSD,python script cl,
1818,12579524,14870834,2021-09-30 03:58:56,1632974336498,1,0,9986989,14870834,3,0.04,1729.99,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1819,12579715,14871035,2021-09-30 04:01:49,1632974509659,1,0,9986989,14871035,3,0.04,1730.54,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
1820,12582656,14874053,2021-09-30 04:48:26,1632977306404,0,1,234000,14867506,3,0.04,1732.28,-0.03,0.0,-12.82,0.0,XAUUSD,python script cl,
1821,12582658,14874055,2021-09-30 04:48:26,1632977306646,0,1,234000,14867557,3,0.04,1732.28,-0.03,0.0,-12.48,0.0,XAUUSD,python script cl,
1822,12582659,14874056,2021-09-30 04:48:26,1632977306887,0,1,234000,14867620,3,0.04,1732.28,-0.03,0.0,-12.89,0.0,XAUUSD,python script cl,
1823,12582660,14874057,2021-09-30 04:48:27,1632977307122,0,1,234000,14867666,3,0.04,1732.28,-0.03,0.0,-12.72,0.0,XAUUSD,python script cl,
1824,12583435,14874851,2021-09-30 05:02:26,1632978146090,0,1,234000,14868119,3,0.04,1732.74,-0.03,0.0,-12.44,0.0,XAUUSD,python script cl,
1825,12583438,14874854,2021-09-30 05:02:27,1632978147731,0,1,234000,14868288,3,0.04,1732.8,-0.03,0.0,-12.34,0.0,XAUUSD,python script cl,
1826,12583439,14874855,2021-09-30 05:02:27,1632978147965,0,1,234000,14868566,3,0.04,1732.73,-0.03,0.0,-12.13,0.0,XAUUSD,python script cl,
1827,12583440,14874857,2021-09-30 05:02:28,1632978148217,0,1,234000,14868640,3,0.04,1732.73,-0.03,0.0,-11.93,0.0,XAUUSD,python script cl,
1828,12584487,14875918,2021-09-30 05:22:08,1632979328192,1,1,234000,14820020,3,0.08,0.72028,-0.1,-0.21,4.0,0.0,AUDUSD,python Split,
1829,12585388,14876853,2021-09-30 05:41:03,1632980463799,0,1,234000,14870834,3,0.04,1733.48,-0.03,0.0,-12.03,0.0,XAUUSD,python script cl,
1830,12586789,14878289,2021-09-30 06:19:10,1632982750276,1,0,9986989,14878289,3,0.16,1733.71,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
1831,12586822,14878322,2021-09-30 06:20:02,1632982802758,0,1,234000,14871035,3,0.04,1734.02,-0.03,0.0,-11.99,0.0,XAUUSD,python script cl,
1832,12587553,14879062,2021-09-30 06:34:45,1632983685920,1,0,9986989,14879062,3,0.16,1733.77,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
1833,12589089,14880675,2021-09-30 07:10:20,1632985820684,0,1,234000,14879062,3,0.08,1732.37,-0.06,0.0,9.65,0.0,XAUUSD,python Split,
1834,12589103,14880693,2021-09-30 07:10:56,1632985856114,0,1,234000,14878289,3,0.08,1732.32,-0.06,0.0,9.58,0.0,XAUUSD,python Split,
1835,12590257,14881888,2021-09-30 07:30:50,1632987050058,1,0,9986989,14881888,3,0.04,87.895,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
1836,12590402,14882046,2021-09-30 07:33:34,1632987214051,1,0,9986989,14882046,3,0.04,87.9,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
1837,12590876,14882546,2021-09-30 07:41:44,1632987704239,1,0,9986989,14882546,3,0.04,87.898,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
1838,12590917,14882597,2021-09-30 07:44:28,1632987868475,1,0,9986989,14882597,3,0.04,87.907,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
1839,12590982,14882669,2021-09-30 07:47:11,1632988031004,1,0,9986989,14882669,3,0.04,87.905,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
1840,12593702,14885543,2021-09-30 08:37:57,1632991077399,0,1,9986989,14878289,4,0.08,1733.67,-0.06,0.0,0.28,0.0,XAUUSD,[sl 1733.67],
1841,12593706,14885547,2021-09-30 08:37:58,1632991078007,0,1,9986989,14879062,4,0.08,1733.74,-0.06,0.0,0.21,0.0,XAUUSD,[sl 1733.73],
1842,12603849,14896176,2021-09-30 10:04:35,1632996275811,1,1,9986989,14820020,4,0.08,0.71968,-0.1,-0.2,-0.14,0.0,AUDUSD,[sl 0.71970],
1843,12629911,14923048,2021-09-30 13:11:30,1633007490794,0,0,9986989,14923048,3,0.02,1.27232,-0.03,0.0,0.0,0.0,USDCAD,Renf,
1844,12630538,14923684,2021-09-30 13:16:40,1633007800257,1,1,234000,14923048,3,0.01,1.27264,-0.01,0.0,0.22,0.0,USDCAD,python Split,
1845,12633485,14926621,2021-09-30 13:28:17,1633008497051,0,1,234000,14882597,3,0.02,87.836,-0.03,0.0,1.1,0.0,CADJPY,python Split,
1846,12633487,14926623,2021-09-30 13:28:17,1633008497270,0,1,234000,14882597,3,0.02,87.836,-0.03,0.0,1.1,0.0,CADJPY,python Split,
1847,12633529,14926666,2021-09-30 13:28:39,1633008519943,0,1,234000,14882669,3,0.02,87.834,-0.03,0.0,1.1,0.0,CADJPY,python Split,
1848,12633530,14926667,2021-09-30 13:28:40,1633008520203,0,1,234000,14882669,3,0.02,87.834,-0.03,0.0,1.1,0.0,CADJPY,python Split,
1849,12633570,14926704,2021-09-30 13:28:54,1633008534742,0,1,234000,14881888,3,0.02,87.821,-0.03,0.0,1.1400000000000001,0.0,CADJPY,python Split,
1850,12633572,14926706,2021-09-30 13:28:55,1633008535558,0,1,234000,14882046,3,0.02,87.824,-0.03,0.0,1.17,0.0,CADJPY,python Split,
1851,12633575,14926709,2021-09-30 13:28:55,1633008535970,0,1,234000,14882546,3,0.02,87.824,-0.03,0.0,1.1400000000000001,0.0,CADJPY,python Split,
1852,12633578,14926712,2021-09-30 13:28:56,1633008536318,0,1,234000,14881888,3,0.02,87.824,-0.03,0.0,1.1,0.0,CADJPY,python Split,
1853,12633579,14926713,2021-09-30 13:28:56,1633008536653,0,1,234000,14882046,3,0.02,87.824,-0.03,0.0,1.17,0.0,CADJPY,python Split,
1854,12633580,14926714,2021-09-30 13:28:56,1633008536878,0,1,234000,14882546,3,0.02,87.824,-0.03,0.0,1.1400000000000001,0.0,CADJPY,python Split,
1855,12636525,14929715,2021-09-30 13:41:48,1633009308409,1,0,9986989,14929715,3,0.02,87.892,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1856,12636534,14929725,2021-09-30 13:41:51,1633009311924,1,0,9986989,14929725,3,0.02,87.895,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1857,12636572,14929768,2021-09-30 13:42:16,1633009336763,1,0,9986989,14929768,3,0.02,87.901,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1858,12636578,14929774,2021-09-30 13:42:19,1633009339407,1,0,9986989,14929774,3,0.02,87.9,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1859,12637199,14930504,2021-09-30 13:47:56,1633009676390,0,1,234000,14929768,3,0.01,87.881,-0.01,0.0,0.15,0.0,CADJPY,python Split,
1860,12637200,14930505,2021-09-30 13:47:56,1633009676783,0,1,234000,14929774,3,0.01,87.881,-0.01,0.0,0.15,0.0,CADJPY,python Split,
1861,12637226,14930530,2021-09-30 13:48:10,1633009690214,0,1,9986989,14929768,4,0.01,87.893,-0.01,0.0,0.06,0.0,CADJPY,[sl 87.890],
1862,12637227,14930531,2021-09-30 13:48:10,1633009690252,0,1,9986989,14929774,4,0.01,87.894,-0.01,0.0,0.05,0.0,CADJPY,[sl 87.890],
1863,12637617,14930962,2021-09-30 13:51:19,1633009879034,1,0,9986989,14930962,3,0.02,87.92,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1864,12637623,14930968,2021-09-30 13:51:22,1633009882672,1,0,9986989,14930968,3,0.02,87.922,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1865,12637754,14931104,2021-09-30 13:52:25,1633009945362,0,1,234000,14930968,3,0.01,87.907,-0.01,0.0,0.12,0.0,CADJPY,python Split,
1866,12637786,14931137,2021-09-30 13:52:38,1633009958832,0,1,9986989,14930968,4,0.01,87.914,-0.01,0.0,0.06,0.0,CADJPY,[sl 87.912],
1867,12638465,14931823,2021-09-30 13:56:42,1633010202619,0,1,234000,14930962,3,0.01,87.903,-0.01,0.0,0.13,0.0,CADJPY,python Split,
1868,12638600,14931961,2021-09-30 13:57:39,1633010259072,0,1,9986989,14930962,4,0.01,87.912,-0.01,0.0,0.06,0.0,CADJPY,[sl 87.910],
1869,12640331,14933719,2021-09-30 14:06:22,1633010782881,1,0,9986989,14933719,3,0.02,87.936,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1870,12640336,14933723,2021-09-30 14:06:26,1633010786395,1,0,9986989,14933723,3,0.02,87.94,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1871,12640631,14934024,2021-09-30 14:08:04,1633010884647,0,0,9986989,14934024,3,0.02,1.27408,-0.03,0.0,0.0,0.0,USDCAD,Renf,
1872,12640695,14934090,2021-09-30 14:08:36,1633010916951,1,0,9986989,14934090,3,0.02,87.94,-0.03,0.0,0.0,0.0,CADJPY,Renf,
1873,12640801,14934195,2021-09-30 14:09:20,1633010960743,0,1,234000,14929715,3,0.02,87.963,-0.03,0.0,-1.1,0.0,CADJPY,python script cl,
1874,12640869,14934262,2021-09-30 14:10:00,1633011000053,0,1,234000,14929725,3,0.02,87.965,-0.03,0.0,-1.08,0.0,CADJPY,python script cl,
1875,12640970,14934366,2021-09-30 14:11:04,1633011064948,0,0,9986989,14934366,3,0.02,1.27368,-0.03,0.0,0.0,0.0,USDCAD,Renf,
1876,12641146,14934543,2021-09-30 14:12:25,1633011145784,0,0,9986989,14934543,3,0.04,1.27344,-0.05,0.0,0.0,0.0,USDCAD,Renf,
1877,12641172,14934574,2021-09-30 14:12:51,1633011171713,1,0,9986989,14934574,3,0.04,87.972,-0.05,0.0,0.0,0.0,CADJPY,Renf,
1878,12641181,14934583,2021-09-30 14:12:56,1633011176522,1,0,9986989,14934583,3,0.04,87.973,-0.05,0.0,0.0,0.0,CADJPY,Renf,
1879,12641218,14934626,2021-09-30 14:13:19,1633011199501,1,1,234000,14934543,3,0.02,1.2737,-0.03,0.0,0.35,0.0,USDCAD,python Split,
1880,12641568,14934974,2021-09-30 14:15:57,1633011357933,1,0,9986989,14934974,3,0.04,87.988,-0.05,0.0,0.0,0.0,CADJPY,Renf,
1881,12641579,14934986,2021-09-30 14:16:01,1633011361924,1,0,9986989,14934986,3,0.04,87.986,-0.05,0.0,0.0,0.0,CADJPY,Renf,
1882,12641776,14935193,2021-09-30 14:16:58,1633011418290,0,1,234000,14934974,3,0.02,87.969,-0.03,0.0,0.29,0.0,CADJPY,python Split,
1883,12641875,14935294,2021-09-30 14:17:09,1633011429506,0,1,234000,14934986,3,0.02,87.955,-0.03,0.0,0.48,0.0,CADJPY,python Split,
1884,12641882,14935301,2021-09-30 14:17:12,1633011432421,0,1,234000,14934574,3,0.02,87.955,-0.03,0.0,0.26,0.0,CADJPY,python Split,
1885,12641885,14935304,2021-09-30 14:17:12,1633011432739,0,1,234000,14934583,3,0.02,87.955,-0.03,0.0,0.28,0.0,CADJPY,python Split,
1886,12641976,14935407,2021-09-30 14:18:26,1633011506695,0,1,9986989,14934574,4,0.02,87.962,-0.03,0.0,0.15,0.0,CADJPY,[sl 87.962],
1887,12641977,14935408,2021-09-30 14:18:26,1633011506704,0,1,9986989,14934583,4,0.02,87.962,-0.03,0.0,0.17,0.0,CADJPY,[sl 87.962],
1888,12641984,14935416,2021-09-30 14:18:33,1633011513547,1,1,9986989,14934543,4,0.02,1.27343,-0.03,0.0,-0.01,0.0,USDCAD,[sl 1.27344],
1889,12642003,14935437,2021-09-30 14:18:57,1633011537341,0,1,9986989,14934986,4,0.02,87.972,-0.03,0.0,0.22,0.0,CADJPY,[sl 87.972],
1890,12642040,14935480,2021-09-30 14:19:11,1633011551985,0,1,9986989,14934974,4,0.02,87.978,-0.03,0.0,0.15,0.0,CADJPY,[sl 87.978],
1891,12642181,14935625,2021-09-30 14:20:13,1633011613412,1,1,234000,14934024,3,0.02,1.27299,-0.03,0.0,-1.48,0.0,USDCAD,python script cl,
1892,12642216,14935663,2021-09-30 14:20:38,1633011638109,0,0,9986989,14935663,3,0.04,1.27311,-0.05,0.0,0.0,0.0,USDCAD,Renf,
1893,12642274,14935726,2021-09-30 14:21:28,1633011688705,0,0,9986989,14935726,3,0.02,1.27324,-0.03,0.0,0.0,0.0,USDCAD,Renf,
1894,12643033,14936537,2021-09-30 14:26:44,1633012004894,1,1,234000,14935663,3,0.02,1.27362,-0.03,0.0,0.69,0.0,USDCAD,python Split,
1895,12643056,14936568,2021-09-30 14:27:06,1633012026201,1,1,234000,14935726,3,0.01,1.27375,-0.01,0.0,0.35,0.0,USDCAD,python Split,
1896,12643170,14936692,2021-09-30 14:29:22,1633012162008,1,1,9986989,14935726,4,0.01,1.27324,-0.01,0.0,0.0,0.0,USDCAD,[sl 1.27324],
1897,12644736,14938481,2021-09-30 14:41:57,1633012917840,0,1,234000,14933723,3,0.01,87.914,-0.01,0.0,0.2,0.0,CADJPY,python Split,
1898,12644737,14938483,2021-09-30 14:41:58,1633012918133,0,1,234000,14934090,3,0.01,87.914,-0.01,0.0,0.2,0.0,CADJPY,python Split,
1899,12644738,14938485,2021-09-30 14:41:59,1633012919503,0,1,234000,14933719,3,0.01,87.913,-0.01,0.0,0.18,0.0,CADJPY,python Split,
1900,12644748,14938501,2021-09-30 14:42:05,1633012925137,1,1,234000,14934366,3,0.01,1.27395,-0.01,0.0,0.18,0.0,USDCAD,python Split,
1901,12646068,14939953,2021-09-30 14:52:17,1633013537402,0,1,9986989,14933719,4,0.01,87.924,-0.01,0.0,0.09,0.0,CADJPY,[sl 87.923],
1902,12646081,14939966,2021-09-30 14:52:24,1633013544507,0,1,9986989,14933723,4,0.01,87.928,-0.01,0.0,0.09,0.0,CADJPY,[sl 87.928],
1903,12646082,14939967,2021-09-30 14:52:24,1633013544520,0,1,9986989,14934090,4,0.01,87.928,-0.01,0.0,0.09,0.0,CADJPY,[sl 87.928],
1904,12646277,14940158,2021-09-30 14:53:51,1633013631080,1,1,9986989,14934366,4,0.01,1.27366,-0.01,0.0,-0.01,0.0,USDCAD,[sl 1.27368],
1905,12646311,14940192,2021-09-30 14:54:14,1633013654499,1,0,9986989,14940192,3,0.02,87.947,-0.03,0.0,0.0,0.0,CADJPY,Renf,
